Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
12678,0.73,0.89,5,236,6,0,0,product_mng,low
12679,0.43,0.47,2,158,3,0,0,product_mng,low
12680,0.86,1,5,229,5,0,0,product_mng,low
12681,0.1,0.83,6,269,4,0,0,IT,low
12682,0.4,0.49,2,128,3,0,0,sales,low
12683,0.11,0.87,7,278,4,0,0,sales,low
12684,0.86,0.98,3,158,5,0,0,sales,low
12685,0.42,1,3,202,3,0,0,sales,medium
12686,0.79,0.84,4,240,5,0,0,sales,medium
12687,0.1,0.96,7,255,4,0,0,marketing,medium
12688,0.09,0.92,7,254,4,0,0,sales,medium
12689,0.09,0.82,6,257,4,0,0,accounting,medium
12690,0.87,1,4,228,5,0,0,support,medium
12691,0.36,0.49,2,145,3,0,0,technical,medium
12692,0.42,0.75,3,218,4,0,0,management,medium
12693,0.84,0.86,5,268,5,0,0,marketing,medium
12694,0.1,0.83,6,278,4,0,0,marketing,medium
12695,0.78,0.71,3,249,5,0,0,marketing,medium
12696,0.35,0.99,3,236,4,0,0,sales,medium
12697,0.1,0.81,7,291,4,0,0,sales,high
12698,0.11,0.8,6,306,4,0,0,sales,low
12699,0.43,0.48,2,135,3,0,0,sales,medium
12700,0.38,0.45,2,156,3,0,0,sales,medium
12701,0.46,0.54,2,143,3,0,0,sales,medium
12702,0.89,0.82,4,243,5,0,0,sales,medium
12703,0.45,0.5,2,147,3,0,0,sales,low
12704,0.44,0.53,2,159,3,0,0,sales,low
12705,0.74,0.54,5,216,3,0,0,sales,low
12706,0.45,0.54,2,152,3,0,0,sales,low
12707,0.79,0.93,4,226,5,0,0,sales,low
12708,0.79,0.91,5,271,5,0,0,sales,low
12709,0.11,0.87,6,255,4,0,0,sales,low
12710,0.42,0.48,2,140,3,0,0,sales,low
12711,0.64,0.9,6,252,2,0,0,sales,low
12712,0.4,0.55,2,159,3,0,0,sales,low
12713,0.84,0.98,5,270,5,0,0,sales,low
12714,0.73,0.92,5,232,5,0,0,sales,low
12715,0.4,0.51,2,144,3,0,0,accounting,low
12716,0.36,0.45,2,127,3,0,0,accounting,low
12717,0.43,0.47,2,131,3,0,0,accounting,low
12718,0.11,0.78,6,243,4,0,0,hr,low
12719,0.91,1,5,244,6,0,0,hr,low
12720,0.8,1,5,260,5,0,0,hr,low
12721,0.42,0.49,2,139,3,0,0,hr,low
12722,0.31,0.87,4,184,3,0,0,technical,low
12723,0.44,0.47,2,130,3,0,0,technical,low
12724,0.38,0.54,2,135,3,0,0,technical,medium
12725,0.45,0.56,2,146,3,0,0,technical,medium
12726,0.43,0.46,2,149,3,0,0,technical,medium
12727,0.45,0.46,2,153,3,1,0,technical,medium
12728,0.43,0.57,2,160,3,0,0,technical,medium
12729,0.43,0.49,2,160,3,0,0,technical,medium
12730,0.09,0.83,6,282,4,0,0,technical,medium
12731,0.43,0.47,2,128,3,0,0,technical,medium
12732,0.79,0.94,4,232,5,0,0,technical,medium
12733,0.85,0.58,3,226,2,0,0,support,medium
12734,0.38,0.45,2,129,3,0,0,support,medium
12735,0.11,0.92,7,255,4,0,0,support,medium
12736,0.83,0.99,5,258,5,0,0,support,high
12737,0.81,0.91,4,229,5,0,0,support,low
12738,0.42,0.56,2,143,3,0,0,support,medium
12739,0.11,0.87,6,257,4,0,0,support,medium
12740,0.11,0.85,7,275,4,0,0,support,medium
12741,0.1,0.89,7,291,4,0,0,support,medium
12742,0.5,0.54,5,153,4,0,0,support,low
12743,0.44,0.49,2,154,3,0,0,support,low
12744,0.11,0.9,6,301,4,0,0,technical,low
12745,0.39,0.52,2,134,3,0,0,technical,low
12746,0.11,0.78,6,245,4,0,0,technical,low
12747,0.36,0.5,2,132,3,0,0,management,low
12748,0.43,0.51,2,130,3,0,0,IT,low
12749,0.4,0.5,2,127,3,0,0,IT,low
12750,0.86,0.84,4,246,6,0,0,IT,low
12751,0.38,0.49,2,145,3,0,0,IT,low
12752,0.46,0.45,2,138,3,0,1,IT,low
12753,0.37,0.57,2,129,3,0,0,product_mng,low
12754,0.43,0.52,2,150,3,0,0,product_mng,low
12755,0.66,0.93,5,253,5,0,0,product_mng,low
12756,0.37,0.48,2,160,3,0,0,product_mng,low
12757,0.77,0.92,5,235,5,0,0,IT,low
12758,0.38,0.55,2,151,3,0,0,sales,low
12759,0.39,0.54,2,127,3,0,0,sales,low
12760,0.41,0.55,2,151,3,0,0,sales,low
12761,0.1,0.9,7,290,4,0,0,sales,low
12762,0.09,0.93,6,249,4,0,0,sales,low
12763,0.41,0.47,2,131,3,0,0,marketing,medium
12764,0.39,0.46,2,159,3,0,0,sales,medium
12765,0.83,0.99,4,223,5,0,0,accounting,medium
12766,0.09,0.87,3,214,2,0,0,support,medium
12767,0.75,0.81,5,227,5,0,0,technical,medium
12768,0.44,0.54,2,127,3,0,0,management,medium
12769,0.1,0.84,6,293,5,0,0,marketing,medium
12770,0.42,0.46,2,141,3,0,0,marketing,medium
12771,0.1,0.83,6,300,4,0,0,marketing,medium
12772,0.1,0.86,6,309,4,0,0,sales,medium
12773,0.31,0.77,4,149,3,0,0,sales,medium
12774,0.42,0.54,2,159,3,0,0,sales,medium
12775,0.38,0.5,2,152,3,0,0,sales,high
12776,0.39,0.57,2,158,3,0,0,sales,low
12777,0.1,0.97,6,254,5,0,0,sales,medium
12778,0.11,0.93,6,294,4,0,0,sales,medium
12779,0.1,0.92,7,269,4,0,0,sales,medium
12780,0.11,0.9,7,247,4,0,0,sales,medium
12781,0.44,0.65,3,271,4,0,0,sales,low
12782,0.91,0.96,4,232,5,0,0,sales,low
12783,0.72,1,4,245,5,0,0,sales,low
14212,0.38,0.53,2,157,3,0,0,sales,low
14213,0.8,0.86,5,262,6,0,0,sales,medium
14214,0.11,0.88,7,272,4,0,0,sales,medium
14215,0.72,0.87,5,223,5,0,0,sales,low
14216,0.37,0.52,2,159,3,0,0,sales,low
14217,0.41,0.5,2,153,3,0,0,sales,low
14218,0.1,0.77,6,247,4,0,0,sales,low
14219,0.92,0.85,5,259,5,0,0,sales,low
14220,0.89,1,5,224,5,0,0,sales,low
14221,0.42,0.53,2,142,3,0,0,sales,low
14222,0.45,0.54,2,135,3,0,0,sales,low
14223,0.11,0.81,6,305,4,0,0,sales,low
14224,0.84,0.92,4,234,5,0,0,sales,low
14225,0.41,0.55,2,148,3,0,0,sales,low
14226,0.36,0.56,2,137,3,0,0,sales,low
14227,0.38,0.54,2,143,3,0,0,sales,low
14228,0.45,0.47,2,160,3,0,0,sales,low
14229,0.78,0.99,4,255,6,0,0,sales,low
14230,0.45,0.51,2,160,3,1,1,sales,low
14231,0.76,0.89,5,262,5,0,0,sales,low
14232,0.11,0.83,6,282,4,0,0,sales,low
14233,0.38,0.55,2,147,3,0,0,sales,low
14234,0.09,0.95,6,304,4,0,0,sales,low
14235,0.46,0.57,2,139,3,0,0,sales,low
14236,0.4,0.53,2,158,3,0,0,sales,low
14237,0.89,0.92,5,242,5,0,0,sales,low
14238,0.82,0.87,4,239,5,0,0,sales,low
14239,0.4,0.49,2,135,3,0,0,sales,low
14240,0.41,0.46,2,128,3,0,0,accounting,low
14241,0.38,0.5,2,132,3,0,0,accounting,low
14242,0.09,0.62,6,294,4,0,0,accounting,low
14243,0.45,0.57,2,134,3,0,0,hr,low
14244,0.4,0.51,2,145,3,0,0,hr,low
14245,0.45,0.55,2,140,3,0,0,hr,low
14246,0.84,0.87,4,246,6,0,0,hr,low
14247,0.1,0.94,6,255,4,0,0,technical,low
14248,0.38,0.46,2,137,3,0,0,technical,low
14249,0.45,0.5,2,126,3,0,0,technical,low
14250,0.11,0.89,6,306,4,0,0,technical,low
14251,0.41,0.54,2,152,3,0,0,technical,low
14252,0.87,0.88,5,269,5,0,0,technical,low
14253,0.45,0.48,2,158,3,0,0,technical,low
14254,0.4,0.46,2,127,3,0,0,technical,low
14255,0.1,0.8,7,281,4,0,0,technical,low
14256,0.09,0.89,6,276,4,0,0,technical,low
14257,0.84,0.74,3,182,4,0,0,technical,low
14258,0.4,0.55,2,147,3,0,0,support,low
14259,0.57,0.7,3,273,6,0,0,support,low
14260,0.4,0.54,2,148,3,0,0,support,low
14261,0.43,0.47,2,147,3,0,0,support,low
14262,0.13,0.78,6,152,2,0,0,support,low
14263,0.44,0.55,2,135,3,0,0,support,low
14264,0.38,0.55,2,134,3,0,0,support,low
14265,0.39,0.54,2,132,3,0,0,support,low
14266,0.1,0.92,7,307,4,0,0,support,low
14267,0.37,0.46,2,140,3,0,0,support,low
14268,0.11,0.94,7,255,4,0,0,support,low
14269,0.1,0.81,6,309,4,0,0,technical,low
14270,0.38,0.54,2,128,3,0,0,technical,low
14271,0.85,1,4,225,5,0,0,technical,low
14272,0.85,0.91,5,226,5,0,0,management,medium
14273,0.11,0.93,7,308,4,0,0,IT,medium
14274,0.1,0.95,6,244,5,0,0,IT,medium
14275,0.36,0.56,2,132,3,0,0,IT,medium
14276,0.11,0.94,6,286,4,0,0,IT,medium
14277,0.81,0.7,6,161,4,0,0,IT,medium
14278,0.43,0.54,2,153,3,0,0,product_mng,medium
14279,0.9,0.98,4,264,6,0,0,product_mng,medium
14280,0.76,0.86,5,223,5,1,0,product_mng,medium
14281,0.43,0.5,2,135,3,0,0,product_mng,medium
14282,0.74,0.99,2,277,3,0,0,IT,medium
14283,0.09,0.77,5,275,4,0,0,product_mng,medium
14284,0.45,0.49,2,149,3,0,0,product_mng,high
14285,0.09,0.87,7,295,4,0,0,product_mng,low
14286,0.11,0.97,6,277,4,0,0,product_mng,medium
14287,0.11,0.79,7,306,4,0,0,product_mng,medium
14288,0.1,0.83,6,295,4,0,0,product_mng,medium
14289,0.4,0.54,2,137,3,0,0,marketing,medium
14290,0.43,0.56,2,157,3,0,0,sales,low
14291,0.39,0.56,2,142,3,0,0,accounting,low
14292,0.45,0.54,2,140,3,0,0,support,low
14293,0.38,0.49,2,151,3,0,0,technical,low
14294,0.79,0.59,4,139,3,0,1,management,low
14295,0.84,0.85,4,249,6,0,0,marketing,low
14296,0.11,0.77,6,291,4,0,0,marketing,low
14297,0.11,0.87,6,305,4,0,0,marketing,low
14298,0.17,0.84,5,232,3,0,0,sales,low
14299,0.44,0.45,2,132,3,0,0,sales,low
14300,0.37,0.57,2,130,3,0,0,sales,low
14301,0.1,0.79,6,291,4,0,0,sales,low
14302,0.4,0.5,2,130,3,0,0,sales,low
14303,0.89,1,5,246,5,0,0,sales,low
14304,0.42,0.48,2,143,3,0,0,sales,low
14305,0.46,0.55,2,129,3,0,0,sales,low
14306,0.09,0.83,6,255,4,0,0,sales,low
14307,0.37,0.51,2,155,3,0,0,sales,low
14308,0.1,0.77,6,265,4,0,0,sales,low
14309,0.1,0.84,6,279,4,0,0,sales,low
14310,0.11,0.97,6,284,4,0,0,sales,low
14311,0.9,1,5,221,6,0,0,sales,medium
14312,0.38,0.52,2,154,3,0,0,sales,medium
14313,0.36,0.52,2,147,3,0,0,sales,medium
14314,0.42,0.46,2,150,3,0,0,sales,medium
14315,0.09,0.94,7,267,4,0,0,sales,medium
14316,0.43,0.52,2,158,3,0,0,sales,medium
14317,0.24,0.46,7,224,5,0,0,accounting,medium
14318,0.91,1,4,257,5,0,0,accounting,medium
14319,0.44,0.5,2,148,3,0,0,accounting,medium
14320,0.71,0.87,3,177,4,0,0,hr,medium
14321,0.4,0.49,2,155,3,0,0,hr,medium
14322,0.43,0.47,2,144,3,0,0,hr,medium
14323,0.09,0.85,6,289,4,0,0,hr,high
14324,0.43,0.52,2,160,3,0,0,technical,low
14325,0.9,0.96,4,258,5,0,0,technical,medium
14326,0.84,1,5,234,5,0,0,technical,medium
14327,0.37,0.48,2,137,3,0,0,technical,medium
14328,0.86,0.68,5,263,2,0,0,technical,medium
14329,0.11,0.84,6,251,4,0,0,technical,low
14330,0.37,0.57,2,133,3,0,0,technical,low
14331,0.4,0.46,2,132,3,0,0,technical,low
14332,0.14,0.62,4,158,4,1,0,technical,low
14333,0.4,0.46,2,135,3,0,0,technical,low
14334,0.75,1,4,216,6,0,0,technical,low
14335,0.11,0.84,6,300,5,1,0,support,low
14336,0.46,0.49,2,138,3,0,0,support,low
14337,0.11,0.92,6,260,4,0,0,support,low
14338,0.38,0.49,2,132,3,0,0,support,low
14339,0.7,0.89,3,183,5,0,0,support,low
14340,0.09,0.82,6,250,4,0,0,support,low
14341,0.37,0.45,2,151,3,0,0,support,low
14342,0.1,0.83,6,292,4,0,0,support,low
14343,0.38,0.57,2,140,3,0,0,support,low
14344,0.9,1,5,221,5,0,0,support,low
14345,0.44,0.51,2,138,3,0,0,support,low
14346,0.36,0.5,2,132,3,0,0,technical,low
14347,0.31,0.84,7,133,5,0,0,technical,low
14348,0.1,0.84,6,283,4,1,0,technical,low
14349,0.42,0.48,2,129,3,0,0,management,low
14350,0.74,1,4,249,5,0,0,IT,low
14351,0.73,0.87,5,257,5,0,0,IT,low
14352,0.09,0.96,6,245,4,0,0,IT,low
14353,0.45,0.53,2,155,3,0,0,IT,low
14354,0.11,0.8,6,256,4,0,0,IT,low
14355,0.37,0.47,2,152,3,0,0,product_mng,low
14356,0.84,0.99,4,267,5,0,0,product_mng,low
14357,0.41,0.46,2,151,3,0,0,product_mng,low
14358,0.76,0.92,4,239,5,0,0,product_mng,low
14359,0.11,0.87,6,306,4,0,0,IT,low
14360,0.84,0.88,4,263,5,1,0,marketing,low
14361,0.39,0.5,2,147,3,0,0,marketing,low
14362,0.11,0.91,6,278,4,0,0,marketing,low
14363,0.45,0.56,2,154,3,0,0,marketing,low
14364,0.37,0.52,2,143,3,0,0,marketing,low
14365,0.4,0.52,2,155,3,0,0,marketing,low
14366,0.39,0.48,2,160,3,0,0,sales,low
14367,0.11,0.8,6,304,4,0,0,accounting,low
14368,0.83,1,5,240,5,0,0,support,low
14369,0.11,0.92,6,305,4,0,0,technical,low
14370,0.39,0.5,2,136,3,0,0,management,low
14371,0.45,0.45,2,132,3,0,0,marketing,low
14372,0.1,0.95,7,301,4,0,0,marketing,low
14373,0.9,0.98,5,243,6,0,0,marketing,low
14374,0.45,0.51,2,147,3,0,0,sales,low
14375,0.79,0.89,5,239,5,0,0,sales,low
14376,0.9,0.99,5,260,5,0,0,sales,low
14377,0.11,0.84,7,296,4,0,0,sales,low
14378,0.43,0.55,2,129,3,0,0,sales,low
14379,0.31,0.54,5,132,5,0,0,sales,low
14380,0.32,0.5,2,135,5,0,0,sales,low
14381,0.45,0.57,2,158,3,0,0,sales,low
14382,0.81,0.99,4,259,5,0,0,sales,low
14383,0.41,0.46,2,160,3,0,1,sales,low
14384,0.11,0.78,7,278,4,0,0,sales,low
14385,0.1,0.88,6,284,4,0,0,sales,low
14386,0.7,0.53,2,274,4,0,0,sales,low
14387,0.54,0.74,4,164,2,0,0,sales,low
14388,0.41,0.48,2,148,3,0,0,sales,low
14389,0.38,0.5,2,140,3,0,0,sales,medium
14390,0.37,0.51,2,127,3,0,0,sales,medium
14391,0.11,0.85,6,308,5,0,0,sales,medium
14392,0.4,0.47,2,146,3,0,0,sales,medium
14393,0.1,0.84,6,261,4,0,0,accounting,medium
14394,0.89,0.99,5,257,5,0,0,accounting,medium
14395,0.11,0.8,6,285,4,0,0,accounting,medium
14396,0.36,0.55,2,141,3,0,0,hr,medium
14397,0.4,0.46,2,127,3,0,0,hr,medium
14398,0.09,0.85,6,297,4,0,0,hr,medium
14399,0.4,0.46,2,143,3,0,0,hr,medium
14400,0.37,0.55,2,152,3,0,0,technical,medium
14401,0.44,0.51,2,156,3,0,0,technical,high
14402,0.09,0.8,7,283,5,0,0,technical,low
14403,0.92,0.87,4,226,6,1,0,technical,medium
14404,0.74,0.91,4,232,5,0,0,technical,medium
14405,0.09,0.82,6,249,4,0,0,technical,medium
14406,0.89,0.95,4,275,5,0,0,technical,medium
14407,0.09,0.8,6,304,4,0,0,technical,low
14408,0.27,0.54,7,278,3,0,0,technical,low
14409,0.1,0.91,6,287,4,0,0,technical,low
14410,0.1,0.89,7,285,4,0,0,technical,low
14411,0.77,0.94,5,226,6,0,0,support,low
14412,0.9,0.82,5,259,5,0,0,support,low
14413,0.39,0.5,2,135,3,0,0,support,low
14414,0.76,1,5,219,5,0,0,support,low
14415,0.1,0.93,6,256,4,0,0,support,low
14416,0.87,0.9,5,254,6,0,0,support,low
14417,0.38,0.5,2,153,3,0,0,support,low
14418,0.77,0.99,5,228,5,0,0,support,low
14419,0.78,0.87,4,228,5,0,0,support,low
14420,0.44,0.5,2,128,3,0,0,support,low
14421,0.38,0.52,2,153,3,0,0,support,low
14422,0.43,0.46,2,156,3,0,0,technical,low
14423,0.39,0.5,4,294,3,0,0,technical,low
14424,0.88,1,5,219,5,0,0,technical,low
14425,0.45,0.46,2,153,3,0,0,management,low
14426,0.4,0.53,2,151,3,0,0,IT,low
14427,0.36,0.51,2,155,3,0,0,IT,low
14428,0.36,0.48,2,158,3,0,0,IT,low
14429,0.9,0.98,5,245,5,0,0,IT,low
14430,0.43,0.53,2,131,3,0,0,IT,low
14431,0.89,0.87,5,225,5,0,0,product_mng,low
14432,0.1,0.84,6,286,4,0,0,product_mng,low
14433,0.37,0.5,2,135,3,0,0,product_mng,low
14434,0.37,0.51,2,153,3,0,0,product_mng,low
14435,0.87,0.9,5,252,5,0,0,IT,low
14436,0.4,0.56,2,149,3,0,0,accounting,low
14437,0.9,0.97,4,258,5,0,0,accounting,low
14438,0.37,0.46,2,158,3,0,0,hr,low
14439,0.44,0.54,2,149,3,0,0,hr,low
14440,0.85,0.95,5,236,5,0,0,hr,low
14441,0.78,0.98,5,239,6,0,0,marketing,low
14442,0.42,0.47,2,159,3,0,0,marketing,low
14443,0.92,0.99,5,255,6,0,0,sales,low
14444,0.11,0.83,6,244,4,0,0,accounting,low
14445,0.42,0.56,2,134,3,0,0,support,low
14446,0.48,0.57,4,270,4,0,0,technical,low
14447,0.83,0.85,4,255,5,0,0,management,low
14448,0.4,0.53,2,151,3,0,0,marketing,low
14449,0.43,0.45,2,135,3,0,0,marketing,low
14450,0.43,0.53,2,146,3,0,0,marketing,low
14451,0.1,0.97,7,254,4,0,0,sales,low
14452,0.1,0.87,7,289,4,0,0,sales,low
14453,0.37,0.46,2,156,3,0,0,sales,low
14454,0.38,0.53,2,156,3,0,0,sales,low
14455,0.4,0.5,2,128,3,0,0,sales,low
14456,0.89,0.86,5,275,5,0,0,sales,low
14457,0.45,0.46,2,155,3,0,0,sales,low
14458,0.37,0.48,2,159,3,0,0,sales,low
14459,0.46,0.49,2,148,3,0,0,sales,low
14460,0.87,0.91,4,228,5,0,0,sales,low
14461,0.11,0.84,6,298,4,0,0,sales,low
14462,0.79,0.87,5,261,5,0,0,sales,low
14463,0.79,0.92,5,254,6,0,0,sales,low
14464,0.19,0.59,7,192,3,0,0,sales,low
14465,0.87,0.98,4,248,5,0,0,sales,low
14466,0.6,0.92,2,258,5,0,0,sales,low
14467,0.44,0.45,2,156,3,0,0,sales,medium
14468,0.11,0.81,6,266,4,1,0,sales,medium
14469,0.42,0.54,2,156,3,0,0,sales,medium
14470,0.88,0.88,5,232,5,1,0,accounting,medium
14471,0.11,0.84,6,287,4,0,0,accounting,medium
14472,0.46,0.46,2,154,3,0,0,accounting,medium
14473,0.82,0.97,5,263,5,0,0,hr,medium
14474,0.44,0.56,2,131,3,0,0,hr,medium
14475,0.11,0.78,6,260,4,0,0,hr,medium
14476,0.42,0.5,2,139,3,0,0,hr,medium
14477,0.84,0.93,4,251,5,0,0,technical,medium
14478,0.11,0.95,6,286,4,0,0,technical,medium
14479,0.45,0.53,2,129,3,0,0,technical,high
14480,0.38,0.56,2,156,3,0,0,technical,low
14481,0.38,0.86,6,139,6,0,0,technical,medium
14482,0.44,0.51,2,127,3,0,0,technical,medium
14483,0.11,0.84,6,251,4,0,0,technical,medium
14484,0.81,0.93,5,270,5,0,0,technical,medium
14485,0.09,0.96,6,296,4,0,0,technical,low
14486,0.11,0.9,6,254,4,0,0,technical,low
14487,0.81,0.95,5,238,6,0,0,technical,low
14488,0.1,0.97,6,267,4,1,0,support,low
14489,0.74,0.89,5,229,6,0,0,support,low
14490,0.09,0.78,6,254,4,0,0,support,low
14491,0.82,0.81,4,233,4,1,0,support,low
14492,0.1,0.98,6,268,4,0,0,support,low
14493,0.27,0.56,3,301,3,0,0,support,low
14494,0.83,0.92,5,267,6,0,0,support,low
14495,0.1,0.93,6,289,4,1,0,support,low
14496,0.38,0.47,2,144,3,0,0,support,low
14497,0.4,0.56,2,148,3,0,0,support,low
14498,0.11,0.83,6,306,4,0,0,support,low
14499,0.11,0.79,6,292,4,0,1,technical,low
14500,0.82,0.91,5,232,5,0,0,technical,low
14501,0.36,0.48,2,137,3,0,0,technical,low
14502,0.4,0.46,2,128,3,0,0,management,low
14503,0.87,0.84,5,231,5,0,0,IT,low
14504,0.41,0.49,2,146,3,0,0,IT,low
14505,0.11,0.91,6,308,4,1,0,IT,low
14506,0.1,0.93,6,253,4,0,0,IT,medium
14507,0.38,0.51,2,146,3,0,0,IT,medium
14508,0.39,0.55,2,156,3,0,0,product_mng,medium
14509,0.4,0.52,2,147,3,0,0,product_mng,medium
14510,0.45,0.48,2,136,3,0,0,product_mng,medium
14511,0.74,0.84,5,249,5,0,0,product_mng,medium
14512,0.45,0.55,2,151,3,0,0,IT,medium
14513,0.12,1,3,278,4,0,0,RandD,medium
14514,0.1,0.77,7,250,5,0,0,RandD,medium
14515,0.37,0.55,2,127,3,0,0,RandD,medium
14516,0.89,0.87,5,255,5,0,0,RandD,medium
14517,0.45,0.47,2,135,3,0,0,RandD,medium
14518,0.37,0.46,2,149,3,0,0,marketing,high
14519,0.11,0.81,5,287,4,0,0,sales,low
14520,0.41,0.48,2,145,3,0,0,accounting,medium
14521,0.1,0.94,6,285,4,0,0,support,medium
14522,0.1,0.93,7,305,4,0,0,technical,medium
14523,0.11,0.95,7,300,4,0,0,management,medium
14524,0.4,0.54,2,139,3,0,0,marketing,low
14525,0.41,0.49,2,130,3,0,0,marketing,low
14526,0.1,0.81,6,268,4,0,0,marketing,low
14527,0.73,0.86,4,245,6,0,0,sales,low
14528,0.43,0.47,2,135,3,0,0,sales,low
14529,0.37,0.46,2,153,3,0,0,sales,low
14530,0.11,0.94,6,276,4,0,0,sales,low
14531,0.4,0.46,2,130,3,0,0,sales,low
14532,0.41,0.54,2,153,3,1,0,sales,low
14533,0.82,0.84,5,244,5,0,0,sales,low
14534,0.61,0.47,2,253,3,0,0,sales,low
14535,0.11,0.91,7,287,4,0,0,sales,low
14536,0.37,0.45,2,131,3,0,0,sales,low
14537,0.41,0.52,2,135,3,0,0,sales,low
14538,0.37,0.52,2,157,3,0,0,sales,low
14539,0.88,0.99,5,262,6,0,0,sales,low
14540,0.1,0.85,6,266,4,0,0,sales,low
14541,0.44,0.48,2,148,3,0,0,sales,low
14542,0.38,0.57,2,140,3,0,0,sales,low
14543,0.11,0.85,7,302,4,0,0,sales,low
14544,0.09,0.98,6,271,4,0,0,sales,low
14545,0.45,0.52,2,145,3,0,0,sales,medium
14546,0.1,0.81,6,290,4,0,0,accounting,medium
14547,0.45,0.47,2,151,3,0,0,accounting,medium
14548,0.77,0.87,5,266,5,0,0,accounting,medium
14549,0.44,0.51,2,140,3,0,0,hr,medium
14550,0.39,0.5,2,142,3,0,0,hr,medium
14551,0.1,0.91,6,246,4,0,0,hr,medium
14552,0.09,0.89,7,308,5,0,0,hr,medium
14553,0.37,0.47,2,141,3,0,0,technical,medium
14554,0.9,1,5,232,5,0,0,technical,medium
14555,0.41,0.56,2,143,3,0,0,technical,medium
14556,0.37,0.52,2,155,3,0,0,technical,medium
14557,0.1,0.86,6,278,4,0,0,technical,high
14558,0.81,1,4,253,5,0,0,technical,low
14559,0.11,0.8,6,282,4,0,0,technical,medium
14560,0.11,0.84,7,264,4,0,0,technical,medium
14561,0.4,0.46,2,149,3,0,0,technical,medium
14562,0.09,0.8,6,304,5,0,0,technical,medium
14563,0.48,0.93,3,219,6,0,0,technical,low
14564,0.91,0.91,4,262,6,0,0,support,low
14565,0.43,0.57,2,135,3,0,0,support,low
14566,0.33,0.88,6,219,5,0,0,support,low
14567,0.41,0.57,2,136,3,0,0,support,low
14568,0.41,0.55,2,154,3,0,0,support,low
14569,0.37,0.54,2,149,3,0,0,support,low
14570,0.31,0.62,6,135,5,0,0,support,low
14571,0.09,0.91,6,275,4,0,0,support,low
14572,0.1,0.87,6,290,4,0,0,support,low
14573,0.76,0.9,4,263,5,0,0,support,low
14574,0.41,0.54,2,145,3,0,0,support,low
14575,0.72,0.96,5,267,5,0,0,technical,low
14576,0.4,0.5,2,141,3,1,0,technical,low
14577,0.91,0.87,4,235,5,0,0,technical,low
14578,0.1,0.83,6,258,4,0,0,management,low
14579,0.4,0.56,2,131,3,0,0,IT,low
14580,0.82,0.86,5,243,5,0,0,IT,low
14581,0.1,0.82,6,266,4,0,0,IT,low
14582,0.37,0.45,2,142,3,0,0,IT,low
14583,0.36,0.51,2,135,3,0,0,IT,low
14584,0.39,0.48,2,141,3,0,0,product_mng,medium
14585,0.36,0.57,2,142,3,0,0,product_mng,medium
14586,0.86,0.84,5,254,5,0,0,product_mng,medium
14587,0.73,0.99,5,262,5,0,0,product_mng,medium
14588,0.56,0.71,4,296,2,0,0,IT,medium
14589,0.44,0.56,2,158,3,0,0,accounting,medium
14590,0.31,0.56,4,238,2,0,0,accounting,medium
14591,0.77,0.93,4,231,5,0,0,hr,medium
14592,0.44,0.45,2,156,3,0,0,hr,medium
14593,0.38,0.46,2,145,3,0,0,hr,medium
14594,0.45,0.48,2,144,3,0,0,marketing,medium
14595,0.38,0.51,2,159,3,0,0,sales,medium
14596,0.36,0.48,2,156,3,0,0,accounting,high
14597,0.75,0.9,5,256,5,0,0,support,low
14598,0.1,0.93,6,298,4,0,0,technical,medium
14599,0.1,0.97,6,247,4,0,0,management,medium
14600,0.45,0.5,2,157,3,0,0,marketing,medium
14601,0.42,0.57,2,154,3,1,0,marketing,medium
14602,0.78,1,4,253,5,0,0,marketing,low
14603,0.45,0.55,2,148,3,0,0,sales,low
14604,0.84,1,4,261,5,0,0,sales,low
14605,0.11,0.93,6,282,4,0,0,sales,low
14606,0.42,0.56,2,133,3,0,0,sales,low
14607,0.45,0.46,2,128,3,0,0,sales,low
14608,0.46,0.57,2,139,3,0,0,sales,low
14609,0.09,0.79,6,293,5,0,0,sales,low
14610,0.87,0.83,4,265,6,0,0,sales,low
14611,0.1,0.87,6,250,4,0,0,sales,low
14612,0.91,1,5,251,6,0,0,sales,low
14613,0.76,0.92,4,246,5,0,0,sales,low
14614,0.74,1,5,275,5,0,0,sales,low
14615,0.92,0.93,5,240,5,0,0,sales,low
14616,0.76,0.87,5,245,5,0,0,sales,low
14617,0.47,0.5,4,254,4,0,0,sales,low
14618,0.73,0.99,5,241,5,0,0,sales,low
14619,0.09,0.94,6,257,4,0,0,sales,low
14620,0.91,0.92,4,246,5,0,0,sales,low
14621,0.82,0.98,4,233,5,0,0,sales,low
14622,0.28,0.45,6,218,4,0,0,accounting,low
14623,0.84,0.99,4,262,6,0,0,accounting,medium
14624,0.45,0.53,2,138,3,0,0,accounting,medium
14625,0.45,0.54,2,142,3,0,0,hr,medium
14626,0.91,0.97,5,233,5,0,0,hr,medium
14627,0.42,0.48,2,155,3,0,0,hr,medium
14628,0.82,1,4,229,6,0,0,hr,medium
14629,0.11,0.9,6,264,4,0,0,technical,medium
14630,0.42,0.53,3,199,4,0,0,technical,medium
14631,0.82,0.85,4,223,5,0,0,technical,medium
14632,0.09,0.96,6,268,4,0,0,technical,medium
14633,0.1,0.94,6,287,4,0,0,technical,medium
14634,0.86,1,5,257,5,0,0,technical,medium
